"NEQ","NomEntreprise","Adresse","Municipalite","Adresse_Lign3","CodePostal","SecteurActivite","FormeJuridique","lat","long"
1142197418,"CLUB AMIS-PLUS","4393 boul. des Hêtres","Shawinigan (Québec)",NA,"G9N4V5","RENCONTRES SOCIALES ET AMICALES","APE",46.568874,-72.734429
1142184309,"CLUB DES ALOUETTES","133 rue des Bocages","Trois-Rivières (Québec)",NA,"G9B6R8","Club de chasse et pêche et centre de villégiature à but non lucratif","APE",46.285055,-72.675596
1142216200,"SPRINT, TROIS-RIVIÈRES, INC.","610 rue Guy-Benoît","Saint-Maurice (Québec)",NA,"G0X2X0","Développement de l'employabilité; formation sur le marché du travail","APE",46.439877,-72.516036
1142188656,"ASSOCIATION QUÉBÉCOISE POUR LE LOISIR DES PERSONNES HANDICAPÉES","320-25 RUE des Forges","Trois-Rivières (Québec)",NA,"G9A6A7","PROMOUVOIR LE LOISIR POUR LES PERSONNES HANDICAPÉES","APE",46.342492,-72.545485
1142173708,"CLUB RÉCRÉATIF DU SAUVAGE MAURICIEN INC.","201-160 place P.-E.-Trudeau","Trois-Rivières (Québec)",NA,"G8W1P9","LOISIRS, CHASSE ET PÊCHE","APE",46.371613,-72.568191
1142205476,"CLUB NAUTIQUE LA TUQUOIS INC.","12, RUE BOSTONNAIS","LA TUQUE (QUÉBEC)",NA,"G9X2E7","ORGANISER ACTIVITÉS & EXCURSION NAUTIQUE","APE",47.456897,-72.777992
1142205971,"ASSOCIATION COOPERATIVE D'ECONOMIE FAMILIALE DE LA MAURICIE (ACEF)","274 rue Bureau","Trois-Rivières (Québec)",NA,"G9A2M7","AIDE AUX FAMILLES ET INDIVIDUS VIVANT ENDETTEMENT / DÉFENSE DROITS CONSOMM.","COP",46.339165,-72.544515
1142221861,"CENTRE DE LA PETITE ENFANCE LE PETIT NAVIRE INC.","2770 rue Forest","Trois-Rivières (Québec)",NA,"G8Z4K8","SERVICE DE GARDE, ÉDUCATION AUPRÈS CLIENTÈLE PRÉSCOLAIRE  (0 mois À 4 ANS)","APE",46.331056,-72.589409
1142176602,"LE CENTRE ÉVANGÉLIQUE DE SHAWINIGAN","773 av. de la Station","Shawinigan (Québec)",NA,"G9N1W3","PROPAGER ÉVANGILE JÉSUS-CHRIST ICI ÉTRANGER ÉTABLIR MAINTENIR LIEU CULTE","APE",46.54256,-72.752349
1142167452,"CLUB LITTÉRAIRE DE LOUISEVILLE INC.","944 rue Notre-Dame S","Louiseville (Québec)",NA,"J5V2L4","FAIRE CONNAÎTRE LES ARTS ET L'ÉCRITURE PROMOUVOIR LA LANGUE FRANÇAISE","APE",46.240101,-72.924117
1142139428,"FADOQ-RÉGION MAURICIE","3330 RUE Bellefeuille","Trois-Rivières (Québec)",NA,"G9A3Z3","INFORMATION - ANIMATION - SOUTIEN TECHNIQUE AU FONCTIONNEMENT 70 CLUBS FAISANT PARTI DU RÉSEAU FADOQ ET SERVICES AUX MEMBRES","APE",46.333438,-72.558341
1142153791,"CENTRE COMMUNAUTAIRE SHAWINIGAN INC.","253 3e rue de la Pointe","Shawinigan (Québec)",NA,"G9N1H5","Promouvoir l'action communautaire, culturelle, sportive, etc.","APE",46.539249,-72.745456
1142118125,"CENTRE D'ACTION BENEVOLE DE GRAND'MERE INC.","660 13e Rue","Shawinigan (Québec)",NA,"G9T3Z3","Développement de l'action bénévole et communautaire; maintien à domicile","APE",46.60954,-72.700934
1142118687,"CLUB BELLE PECHE INC.","3870 rue Dompierre","Trois-Rivières (Québec)",NA,"G8Y4Y6","PROMOUVOIR ACTIVITÉS DE PLEIN AIR","APE",46.346754,-72.60528
1142119156,"CLUB DE L'ÂGE D'OR DE STE-CATHERINE-DE-SIENNE","350 côte Richelieu","Trois-Rivières (Québec)",NA,"G9A2Z1","ACTIVITÉS RÉCRÉATIVES: PÉTANQUE, CARTE, BINGO, BASEBALL, POCHE ETC.","APE",46.323111,-72.568105
1142119164,"CLUB MINOMAQUAM INC.","234 ch. du Lac-Cuisy","La Tuque (Québec)",NA,"G9X3N8","CLUB CHASSE ET PÊCHE / ASSOCIATION SANS BUT LUCRATIF","APE",47.2831,-72.7093
1142119859,"BIENNALE NATIONALE DE SCULPTURE CONTEMPORAINE","864, DES URSULINES, C.P. 1596","TROIS-RIVIÈRES (QUÉBEC)",NA,"G9A5L9","ORGANISER ET PRÉSENTER DES EXPOSITIONS D'OEUVRES D'ART","APE",46.342929,-72.538486
1142134908,"ASSOCIATION DE CHASSE ET PECHE ASITABEC INC.","1060 rang Saint-Pierre S","Hérouxville (Québec)",NA,"G0X1J0","GESTION D'UN TERRITOIRE D'EXPLOITATION Z.E.C.","APE",46.673763,-72.613636
1142135285,"CORPORATION TRANSPORT ADAPTÉ MÉKINAC (C.T.A.M.)","206-301 rue Saint-Jacques","Sainte-Thècle (Québec)",NA,"G0X3G0","TRANSPORT ADAPTÉ POUR PERSONNES HANDICAPÉES","APE",46.818583,-72.504294
1142135418,"CORPORATION DU PLANETARIUM DE LA MAURICIE","205 rue Ringuet","Trois-Rivières (Québec)",NA,"G9A3C6","CIVIQUES ET AMICALES","APE",46.362349,-72.554756
1142147892,"EXPLORART","1425 place de l'Hôtel-de-Ville","Trois-Rivières (Québec)",NA,"G9A4S7","RENCONTRES DE GROUPE ACTIVITÉS CULTUR. ET ART./VOYAGES CULT. VIS. MUSÉES.","APE",46.342716,-72.543163
1142148270,"Club de patinage artistique de Shawinigan","2850 25e Rue","Shawinigan (Québec)",NA,"G9T3R9","CLUB SPORTIF","APE",46.614923,-72.72607
1142136754,"ASSOCIATION DES SCOUTS DU CANADA DISTRICT DE LA MAURICIE","1295 ch. des Pins","Trois-Rivières (Québec)",NA,"G8W2K1","SCOUT, GUIDE, LOUVETEAUX, ETC BASE PLEIN-AIR","APE",46.397819,-72.616174
1142337071,"CLUB LA TRENCHE INC.","435 rue Deschamps","Shawinigan (Québec)",NA,"G9R1N1","LOISIRS CHASSE & PÊCHE","APE",46.587851,-72.790503
1142324251,"L'ASSOCIATION DES PROPRIETAIRES DU LAC BELL INC.","711 ch. du Lac-Bell","Saint-Élie-de-Caxton (Québec)",NA,"G0X2N0","Entretien du chemin et organisation de rencontres amicales","APE",46.51782,-72.939623
1142324814,"MUSÉE PIERRE BOUCHER","858 rue Laviolette","Trois-Rivières (Québec)",NA,"G9A5J1","GESTION D'UN MUSÉE ET DE SES COLLECTIONS, EXPOSITIONS ET ANIMATION","APE",46.349071,-72.544762
1142302752,"L'ASSOCIATION DE CHASSE ET DE PÊCHE DE LA MAURICIE INC.","4640 rue De Carufel","Notre-Dame-du-Mont-Carmel (Québec)",NA,"G0X3J0","CHASSE & PÊCHE - LOISIRS","APE",46.490831,-72.709965
1142314450,"CLUB DES AÎNÉS DE ST-TITE INC.","480 boul. Saint-Joseph","Saint-Tite (Québec)",NA,"G0X3H0","Promouvoir et organiser des services pour personnes âgées","APE",46.729607,-72.561353
1142325761,"CLUB TÉMULAC INC.","6965 rue Émile-Nelligan","Trois-Rivières (Québec)",NA,"G8Y7C1","CHASSE LOISIR ET PÊCHE","APE",46.364563,-72.614727
1142304873,"LE CLUB DE L'AGE D'OR DE LOUISEVILLE","50 av. Saint-Laurent","Louiseville (Québec)",NA,"J5V1J4","JEU DE CARTE JEUX DE SACS DE SABLE BASEBALL PÉTANQUE JEUX DE PALETS MARCHE","APE",46.256765,-72.941494
1142305995,"MAISON DE TRANSITION DE LA BATISCAN","1605 rue Principale","Saint-Stanislas (Québec)",NA,"G0X3E0","-","APE",46.615992,-72.385152
1142317545,"CLUB DE CAMPING AMITIÉ INC.","7125 rue P.-E.-Neveu","Trois-Rivières (Québec)",NA,"G8Y4W9","VISITE DE TERRAIN DE CAMPING, ORGANISATION D'ACTIVITÉS SPORTIVES & SOCIALES.","APE",46.368659,-72.614281
1142317628,"LA MAISON DE JEUNES ""AU BOUT DU MONDE"" DE ST-PAULIN","1811 rue Damphousse","Saint-Paulin (Québec)",NA,"J0K3G0","Maison de jeunes","APE",46.422492,-73.015669
1142292367,"CLUB BO-CHARLES INC.","1170 rue Bellefeuille","Trois-Rivières (Québec)",NA,"G9A3T6","LOISIRS, CLUB DE CHASSE ET PÊCHE A BUT NON LUCRATIF","APE",46.34609,-72.548646
1142293100,"ATELIER SILEX INC.","1095 rue du Père-Frédéric","Trois-Rivières (Québec)",NA,"G9A3S5","CENTRE D'ARTISTE EN ART ACTUEL","APE",46.348546,-72.548518
1142309146,"SOLIDARITÉ RÉGIONALE D'AIDE ET D'ACCOMPAGNEMENT POUR LA DÉFENSE DES DROITS EN SANTÉ MENTALE DU CENTRE-DU-QUÉBEC/MAURICIE","305-1060 RUE Saint-François-Xavier","Trois-Rivières (Québec)",NA,"G9A1R8","AIDE, ACCOMPAGNEMENT, DÉFENSE DE DROITS EN SANTÉ MENTALE","APE",46.350433,-72.545267
1142321034,"FADOQ CLUB STE-GENEVIÈVE-DE-BATISCAN","2 rue du Centre","Sainte-Geneviève-de-Batiscan (Québec)",NA,"G0X2R0","RENCONTRE PERSONNES AGÉES - LOISIRS - JEUX DE CARTES - BINGO BASEBALL - POCHES- PÉTANQUE - ATOUT","APE",46.529809,-72.338584
1142296723,"CLUB DE TAEKWON-DO DE ST-GREGOIRE","400 rue Le Corbusier","Trois-Rivières (Québec)",NA,"G8Z1A5","Offrir et promouvoir le taekwondo à Saint-Grégoire","APE",46.366627,-72.56798
1142321679,"FÉDÉRATION DES GUIDES CATHOLIQUES DU DIOCÈSE DE TROIS-RIVIÈRES","850 ch. du Lac-Vert","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","ACTIVITÉS RELIÉES AU DÉVELOPPEMENT,  À LA FORMATION ET L'ÉDUCATION DES JEUNES","APE",46.567743,-72.932924
1142321802,"CLUB GEOFFRION","4165 rue Renoir","Trois-Rivières (Québec)",NA,"G8Y6Y6","CHASSE ET PÊCHE / VILLÉGIATURE","APE",46.345443,-72.61586
1142323014,"LES LOISIRS STE-THÉRÈSE (TROIS-RIVIÈRES) INC.","2000 6e Rue","Trois-Rivières (Québec)",NA,"G8Y4V9","ORGANISER ET OFFRIR DES SERVICES EN MATIÈRE DE LOISIRS","APE",46.356005,-72.596381
1142299131,"ASSOCIATION DES PROPRIETAIRES DU LAC PIERRE-PAUL","571 rue Saint-Philippe","Saint-Tite (Québec)",NA,"G0X3H0","ASSOCIATION DE PROPRIÉTAIRES","APE",46.731083,-72.563604
1142285395,"ASSOCIATION RECREATIVE CLUB LATUQUOIS INC.","3 RUE Domaine-Morency","La Tuque (Québec)",NA,"G9X3N7","CLUB SOCIAL ET RÉCRÉATIF","APE",47.46155,-72.76365
1142270421,"ASSOCIATION DES CADRES DE L'UNIVERSITÉ DU QUÉBEC À TROIS-RIVIÈRES","3351 boul. des Forges","Trois-Rivières (Québec)",NA,"G8Z4M3","Regrouper en association les cadres; promouvoir les intérêts des membres","APE",46.348038,-72.57778
1142285601,"LE CENTRE PAROISSIAL DE YAMACHICHE","570 rue Sainte-Anne","Yamachiche (Québec)",NA,"G0X3L0","LOCATION DE SALLES POUR ASSOCIATION PAROISSIALE","APE",46.281617,-72.830457
1142285890,"LES RETRAITÉS DU MANOIR DU VIEUX MOULIN","504-521 rue Notre-Dame E","Trois-Rivières (Québec)",NA,"G8T8L9","GROUPER ASS RETRAITÉS DU MANOIR DU VIEUX MOULIN ENCOURAGER LA CAMARADERIE, LE BÉNÉVOLAT ET L'ESPRIT D'ÉQUIPE","APE",46.389935,-72.471619
1142286518,"ASSOCIATION DES HANDICAPÉS ADULTES DE LA MAURICIE INC.","1322 rue Sainte-Julie","Trois-Rivières (Québec)",NA,"G9A1Y6","ASSOCIATION SANS BUT LUCRATIF","APE",46.351176,-72.549878
1142256503,"Corporation de transport adapté et collectif du Haut St-Maurice (CTACHSM)","568 rue Commerciale","La Tuque (Québec)",NA,"G9X3A9","TRANSPORT ADAPTÉ DES PERSONNES HANDICAPÉS ET TRANSPORT COLLECTIF","APE",47.438936,-72.784714
1142256974,"LE CLUB SOCIAL DES EMPLOYÉS DU CENTRE FISCAL DE SHAWINIGAN-SUD","1-4695 boul. de Shawinigan-Sud","Shawinigan (Québec)",NA,"G9P5H9","CLUB RÉCRÉATIF.","APE",46.505903,-72.731994
1142273946,"EBYÔN","89 rue Saint-Irénée","Trois-Rivières (Québec)",NA,"G8T7C3","SOUPE POPULAIRE ET COURS D'ALPHABÉTISATION DÉFENSE DES DROITS  DISTRIBUTION ALIMENTAIRE","APE",46.36442,-72.522233
1142290353,"Fondation pour la communauté St-Paul inc.","499 av. de Grand-Mère","Shawinigan (Québec)",NA,"G9T2H3","Appuyer oeuvres de la Communauté St-Paul","APE",46.615679,-72.689679
1142260547,"PAVILLON DE LOISIRS DES AINES DE SHAWINIGAN-SUD INC.","1607 117e rue","Shawinigan-Sud (Québec)",NA,"G9P3E3","CLUBS OU SERVICES DE LOISIRS, TERRAIN DE JEUX","APE",46.516927,-72.75529
1142246397,"SERVICE D'ACCUEIL DES NOUVEAUX ARRIVANTS (SANA) DE TROIS-RIVIÈRES","B100-2000 BLVD Des Recollets","Trois-Rivières (Québec)",NA,"G9A3X4","ACCUEIL ET INTÉGRATION DES IMMIGRANTS","APE",46.342779,-72.585997
1142247072,"CLUB INIOUK","931 rue du Golf","Trois-Rivières (Québec)",NA,"G8W2J3","CLUB DE CHASSE ET PÊCHE","APE",46.396041,-72.597429
1142278275,"DÉRÉCAMELS INC.","320 rue Saint-Zéphirin","La Tuque (Québec)",NA,"G9X1X2","-","APE",47.431533,-72.784449
1142234567,"ASSOCIATION DE CHASSE, PECHE ET VILLEGIATURE DU TAWACHICHE INC.","202 ch. Tawachiche E","Lac-aux-Sables (Québec)",NA,"G0X1M0","Zone contrôlée d'exploitation. Chasse pêche et villégiature","APE",46.928531,-72.467984
1142278887,"L'ASSOCIATION DES RETRAITES MUNICIPAUX DE TROIS-RIVIERES INC.","5225 rue de Courcelette","Trois-Rivières (Québec)",NA,"G8Y4L4","DIVERTIR RETRAITÉS","APE",46.340647,-72.588427
1142249680,"ASSOCIATION DU DOMAINE DU LAC BELISLE INC.","40 rue des Sapins","Notre-Dame-du-Mont-Carmel (Québec)",NA,"G0X3J0","FÊTE DU LAC","APE",46.513704,-72.634585
1142266288,"AGE D'OR SAINT-NARCISSE-DE-CHAMPLAIN","291 rue Louis","Saint-Narcisse (Québec)",NA,"G0X2Y0","Organiser des activités sociales et récréatives sans but lucratif","APE",46.566594,-72.472723
1142266643,"FONDATION CLAUDE MONGRAIN","260 rue Dessureault","Trois-Rivières (Québec)",NA,"G8T9T9","SPORT - LOISIRS","APE",46.378551,-72.527097
1142250613,"Le centre d'action bénévole Trait d'Union","4393 boul. des Hêtres","Shawinigan (Québec)",NA,"G9N4V5","ORG. À BUT NON LUCRATIF; MILIEU DE VIE AVEC FINALITÉS HUMAINES ET SOCIALES PROMOTION ET DÉVELOPPEMENT DE L'ACTION BÉNÉVOLE","APE",46.568874,-72.734429
1142281790,"Les Amis du Grand Prix","1610 RUE Bellefeuille","Trois-Rivières (Québec)",NA,"G9A2J9","Organiser et promouvoir des événements de sport automobile","APE",46.34228,-72.550271
1142253633,"DOMAINE BATCHELDER INC.","191 8e Rue","Shawinigan (Québec)",NA,"G9T4J7","POURVOIRIE","APE",46.610221,-72.691318
1142284612,"FONDATION DE LA SANTÉ ET DES SERVICES SOCIAUX DE L'ÉNERGIE","800 106e Avenue","Shawinigan (Québec)",NA,"G9P5H1","Fondation","APE",46.511336,-72.734498
1142393967,"O.T.J. ST-PAULIN INC.","1-3051 RUE Bergeron","Saint-Paulin (Québec)",NA,"J0K3G0","ORGANISATION ACTIVITÉS DE LOISIRS","APE",46.422819,-73.013421
1142394379,"ASSOCIATION RÉCRÉATIVE DE NORMANVILLE INC.","608C rue Joseph-L.-Rivard","Saint-Maurice (Québec)",NA,"G0X2X0","LOISIR POUR LES RÉSIDENTS DU QUARTIER","APE",46.437494,-72.517748
1142394619,"CLUB DES AINÉS DE SAINT-LÉON- LE-GRAND (MASKINONGÉ)","591 rang Barthélemy","Saint-Léon-le-Grand (Québec)",NA,"J0K2W0","JEUX DE CARTES 500. DAME DE PIQUE CANASTA BASEBALL POCHE","APE",46.301557,-72.978899
1142410217,"CLUB DE L'AGE D'OR ILE-DUPAS INC.","405-400 rue Hart","Trois-Rivières (Québec)",NA,"G9A0G9","ACTIVITÉS SOCIALES CLUB AGE D'OR","APE",46.345577,-72.539307
1142431502,"SACERF DE LA CROCHE INC.","1060 rang Saint-Pierre S","Hérouxville (Québec)",NA,"G0X1J0","GESTION, AMÉNAGEMENT, CONSERVATION ET EXPLOITATION FAUNE","APE",46.673763,-72.613636
1142411157,"CENTRE DE LA PETITE ENFANCE LE PIPANDOR","90, 119E RUE CP 1032","SHAWINIGAN-SUD (QUÉBEC)",NA,"G9P4E6","SERVICE DE GARDE","APE",46.523296,-72.744082
1142399550,"Tandem Mauricie","1493 rue Laviolette","Trois-Rivières (Québec)",NA,"G9A1W5","ACTIVITÉS INFORMATION ET PRÉVENTION EN MATIÈRE DE VIH/SIDA ET AUTRES ITSS","APE",46.352715,-72.550454
1142414557,"CLUB DE PECHE ET DE CHASSE DE TROIS-RIVIERES","1006 ch. Davidson","Saint-Tite (Québec)",NA,"G0X3H0","CLUB DE CHASSE ET PÊCHE","APE",46.728701,-72.565681
1142424671,"ASSOCIATION QUÉBÉCOISE DES SALONS DU LIVRE INC. (A.Q.S.L.)","100-60 RUE ST-ANTOINE","TROIS-RIVIÈRES (Québec)",NA,"G9A0C4","ASSOCIATION SANS BUT LUCRATIF","APE",46.341333,-72.541931
1142392787,"MOISSON MAURICIE / CENTRE-DU-QUÉBEC","1579 rue Laviolette","Trois-Rivières (Québec)",NA,"G9A1W5","RÉCUPÉRATION DES DENRÉES ALIMENTAIRES ET REDISTRIBUTION À DIFFÉRENTS ORGAN. FAVORISER LA PRISE EN CHARGE PAR DIVERS MOYENS","APE",46.353473,-72.551308
1142405431,"CLUB DE MOTOS-NEIGE DU COMTÉ DE CHAMPLAIN INC.","2691 rang Saint-Jean","Saint-Maurice (Québec)",NA,"G0X2X0","ENTRETIEN DES SENTIERS DE MOTONEIGE SAISON HIVERNALE","APE",46.472936,-72.526327
1142350595,"PROMOTION STE-THÈCLE INC.","301 rue Saint-Jacques","Sainte-Thècle (Québec)",NA,"G0X3G0","Promouvoir les intérêts économiques","APE",46.815055,-72.507698
1142360792,"LA CORPORATION DES CONCESSIONNAIRES D'AUTOMOBILES DE LA MAURICIE INC.","3115 boul. Saint-Jean","Trois-Rivières (Québec)",NA,"G9B2M3","ASSOCIATION D'HOMMES D'AFFAIRES - SANS BUT LUCRATIF","APE",46.328608,-72.601224
1142361337,"CLUB AGE D'OR HERVEY JONCTION","240 ch. Saint-Charles","Lac-aux-Sables (Québec)",NA,"G0X1M0","JEU DE PÉTANCLE Atout,JEU DE POCHES, JEU CARTES, Baseball poche, 13 journées jeux de cartes avec repas et 9 repas mensuels.","APE",46.852644,-72.471451
1142374173,"FESTIVAL WESTERN DE ST-TITE INC.","107-581 rue Saint-Paul","Saint-Tite (Québec)",NA,"G0X3H0","ORGANISER ET PRÉSENTER FESTIVAL, AMUSEMENTS, DIVERTISSEMENTS VARIÉS","APE",46.727695,-72.564289
1142350611,"CLUB DE RADIO AMATEURS LA TUQUE INC.","340 rue Tessier","La Tuque (Québec)",NA,"G9X3E4","Télécommunication; soutien et protection en cas de désastres","APE",47.446146,-72.787149
1142386177,"LE CLUB KIWANIS DES TROIS- RIVIERES INC.","27 rue Saint-Émile","Trois-Rivières (Québec)",NA,"G8T8K5","OEUVRES DE BIENFAISANCE, LEVÉE DE FONDS","APE",46.372014,-72.537184
1142386920,"CLUB DE PATINAGE ARTISTIQUE LES CABRIOLES","CASE POSTALE 3373","425, BOULEVARD SAINT-JOSEPH","SAINT-TITE (QUÉBEC)","G0X3H0","COURS DE PATINAGE ARTISTIQUE","APE",46.730752,-72.560561
1142387050,"L'ASSOCIATION RÉCRÉATIVE DE ST-JEAN BAPTISTE DE LA SALLE INC.","595 rue des Bouleaux","Trois-Rivières (Québec)",NA,"G8Y4L7","LOISIRS","APE",46.365878,-72.574361
1142376053,"SOCIÉTÉ DE GÉNÉALOGIE DU GRAND TROIS-RIVIÈRES","555 rue Notre-Dame E","Trois-Rivières (Québec)",NA,"G8T0E8","RECHERCHES DES MEMBRES EN GÉNÉALOGIE TOUTES ACTIVITÉS FAVORISANT CES RECHERCHES","APE",46.36788,-72.499868
1142377655,"FONDATION DES PETITS CHANTEURS DE TROIS-RIVIÈRES","1405 rue Flamand","Trois-Rivières (Québec)",NA,"G8Y6T5","FONDATION POUR OBJET RECUEILLIR ET ADMINISTRER LES FONDS RECUEILLIS, ETC.","APE",46.380169,-72.61936
1142378380,"LES RÉSIDENCES DU FLEUVE DE POINTE-DU-LAC INC.","4505, BOUL. DES RÉCOLLETS, C.P. 1119","TROIS-RIVIÈRES (QUÉBEC)",NA,"G9A5K4","PROMOTEUR IMMOBILIER SANS BUT LUCRATIF","APE",46.326675,-72.563901
1142378471,"SADC Shawinigan","812 av. des Cèdres","Shawinigan (Québec)",NA,"G9N1P2","-","APE",46.54308,-72.745736
1142379024,"CLUB DE CHASSE ET PÊCHE GRAND SHAW INC.","1099 rue Frontenac","Trois-Rivières (Québec)",NA,"G8V1M7","ASSOCIATION DE CHASSEURS ET PÊCHEURS","APE",46.395466,-72.5562
1142379800,"ASSOCIATION RECREATIVE L'ANTIDOTE INC.","200-1055 boul. des Forges","Trois-Rivières (Québec)",NA,"G8Z4J9","ASSOCIATION RÉCRÉATIVE D'EMPLOYÉS","APE",46.384,-72.63943
1142356337,"CENTRE DE LA PETITE ENFANCE LE CHEVAL SAUTOIR","678 rue Hart","Trois-Rivières (Québec)",NA,"G9A4R8","GARDERIE D'ENFANTS","APE",46.346522,-72.537812
1142369736,"CENTRE D'ACTION BÉNÉVOLE DE LA MORAINE","511 rue Massicotte","Saint-Narcisse (Québec)",NA,"G0X2Y0","PROMOUVOIR L'ACTION BÉNÉVOLE ET COMMUNAUTAIRE RÉPONDRE AU BESOIN DU MILIEU","APE",46.562691,-72.47069
1142346353,"LES AMIS DES ESTACADES INC.","501 rue des Érables","Trois-Rivières (Québec)",NA,"G8T5J2","Favoriser l'accessibilité à l'excellence dans le développement sportif, éducatif et artistique","APE",46.3777,-72.525649
1142380543,"ASSOCIATION REGIONALE DU SPORT ETUDIANT DE LA MAURICIE","260 rue Dessureault","Trois-Rivières (Québec)",NA,"G8T9T9","ORGANISATION D'ACTIVITÉS SPORTIVES","APE",46.378551,-72.527097
1142346635,"ASSOCIATION DES LOCATAIRES DES H.L.M. DE LOUISEVILLE","225-170 rue Baril","Louiseville (Québec)",NA,"J5V2R6","LOISIRS LOCATAIRES ORGANISER DES ACTIVITÉS POUR DIVERTIR LES PERSONNES AGÉES","APE",46.249849,-72.943671
1142381897,"MAISON CARIGNAN INC.","7515 boul. Parent","Trois-Rivières (Québec)",NA,"G9C0M5","Hébergement en dépendance","APE",46.363228,-72.630476
1142486878,"CLUB SOCIAL DU CENTRE HOSPITALIER STE-THÉRÈSE DE SHAWINIGAN","1705 av. Georges","Shawinigan (Québec)",NA,"G9N2N1","ACTIVITÉS SOCIALES","APE",46.553034,-72.747145
1142519280,"COMITÉ DE SOLIDARITÉ TIERS-MONDE/ FONDS DE CHARITÉ - T.-R.","942 rue Sainte-Geneviève","Trois-Rivières (Québec)",NA,"G9A3X6","FONDATION","APE",46.346415,-72.543446
1142520254,"FONDS DE SOLIDARITE TIERS-MONDE-TR","942 rue Sainte-Geneviève","Trois-Rivières (Québec)",NA,"G9A3X6","ORGANISATIONS CIVIQUES ET AMICALES","APE",46.346415,-72.543446
1142499665,"LES CHEVALIERS DE COLOMB DE L'ASSEMBLÉE LUC DÉSILETS, NUMÉRO 1674","1001 rang Saint-Malo","Trois-Rivières (Québec)",NA,"G8V1X4","ACTIVITÉS SOCIALES, COMMUNAUTAIRES ET RELIGIEUSES","APE",46.392389,-72.510325
1142520627,"COMITÉ DE SOLIDARITÉ/TROIS-RIVIÈRES","942 rue Sainte-Geneviève","Trois-Rivières (Québec)",NA,"G9A3X6","ORGANISATIONS CIVIQUES ET AMICALES","APE",46.346415,-72.543446
1142521070,"FONDATION TRIFLUVIENNE D'ÉDUCATION À LA SOLIDARITÉ","942 rue Sainte-Geneviève","Trois-Rivières (Québec)",NA,"G9A3X6","ORGANISATIONS CIVIQUES ET AMICALES","APE",46.346415,-72.543446
1142521203,"CENTRE DE LA PETITE ENFANCE LA CLÉ DES CHAMPS INC.","385 rue Saint-Zéphirin","La Tuque (Québec)",NA,"G9X1X7","SERVICE DE GARDE POUR LES 0 À 5 ANS","APE",47.43115,-72.780796
1142510867,"LES CHEVALIERS DE COLOMB DE L'ASSEMBLÉE LOUISEVILLE, NUMÉRO 1047","870 rang du Petit-Bois","Louiseville (Québec)",NA,"J5V1H1","AIDE À L'ÉGLISE ET AUX DÉMUNIS","APE",46.25584,-72.958961
1142511204,"LES CHEVALIERS DE COLOMB DE L'ASSEMBLÉE CURÉ MASSON, NUMÉRO 1050","331 rue Saint-Jacques","Sainte-Thècle (Québec)",NA,"G0X3G0","ACTIVITÉS SOCIALES, COMMUNAUTAIRES ET RELIGIEUSES","APE",46.816211,-72.507218
1142513416,"ASSOCIATION DE LA CONSTRUCTION DU QUÉBEC - REGION MAURICIE- BOIS-FRANCS-LANAUDIERE","100-2575 rue de l'Industrie","Trois-Rivières (Québec)",NA,"G8Z4T1","ASSOCIATION D'ENTREPRENEURS","APE",46.334962,-72.586304
1142496836,"COMITÉ DU BASEBALL MINEUR DE ST-ÉTIENNE-DES-GRÈS","165 rue des Seigneurs","Saint-Étienne-des-Grès (Québec)",NA,"G0X2P0","RECRUTER DES JEUNES JOUEURS DE BASEBALL ET LEUR ENSEIGNER PRINCIPES, ETC...","APE",46.439809,-72.786688
1142441550,"AUX TROIS PIVOTS","543 rue Laviolette","Trois-Rivières (Québec)",NA,"G9A1V4","INTERVENTIONS COMMUNAUTAIRES - SERVICE DE RÉSOLUTION DE CONFLITS","APE",46.346303,-72.542892
1142452441,"R.D.D.S. (SHAWINIGAN) INC.","2-2513 av. Saint-Marc","Shawinigan (Québec)",NA,"G9N2K2","ORGANISATION CIVIQUE ET AMICALE - ORGANISME DE DÉFENSE DES DROITS","APE",46.554127,-72.74175
1142442335,"L'ACCUEIL JEUNESSE GRAND'MÈRE INC.","653 8e Avenue","Shawinigan (Québec)",NA,"G9T1Y2","OPÉRER MAISON DE JEUNES 12-18 ANS/ACTIVITÉS CULTURELLES, LOISIRS, SPORT","APE",46.615588,-72.693844
1142464727,"CLUB OPTIMISTE DE MASKINONGE INC.","36B rue Saint-Denis","Maskinongé (Québec)",NA,"J0K1N0","AIDE À LA JEUNESSE .... CLUB OPTIMISTE","APE",46.230694,-73.01873
1142455204,"CHOEUR AMIS-VOIX","140 rue Guimont","Saint-Boniface (Québec)",NA,"G0X2L0","CHANT CHORAL","APE",46.503518,-72.830439
1142457135,"CLUB DE L'AGE D'OR SAINTE-THERESE-DE- L'ENFANT-JESUS, TROIS-RIVIERES","5655 place Charles-P.-Rocheleau","Trois-Rivières (Québec)",NA,"G8Y4N5","JEUX DIVERS POUR PERSONNES DU 3E ÂGE REPAS - COURS DE DANSE DE LIGNE","APE",46.359933,-72.60219
1142458521,"LE BON CITOYEN","45 rue Fusey","Trois-Rivières (Québec)",NA,"G8T2T6","-","APE",46.364352,-72.528935
